id,name,age,profession,experience,riskTolerance,tradingStrategy,decisionModel,fraudulent
957d04d6-8af2-4112-be5e-f1dd82c26802,Skyler,26,full_time_trader,novice,0.9342430435045903,momentum_trading,behavioral_finance,false
9b854187-fc6e-4af1-86b2-91a4e9b3b01e,Blair,27,full_time_trader,intermediate,0.8468027428374608,momentum_trading,contrarian,false
a0263cca-2b67-42fd-a514-77e88ced2039,Quinn,31,full_time_trader,intermediate,0.6615435491150038,momentum_trading,contrarian,false
a18f888c-1224-4ec3-8ad0-58afe4ef7aab,Harley,37,full_time_trader,experienced,0.6103477321577983,momentum_trading,fundamental_analysis,false
a1e9aa66-cb35-4583-af92-2d053242f10d,Marley,30,full_time_trader,experienced,0.7615525548362263,pump_and_dump,follower,true
a34d28ce-8c88-4671-99aa-088f20868c89,Mason,61,full_time_trader,expert,0.684286726673599,value_investing,fundamental_analysis,false
a772220b-b142-4641-be83-44e18a16fdb3,Ashton,36,full_time_trader,experienced,0.566447318277536,arbitrage,fundamental_analysis,false
a8ab4aa6-0c9e-4528-b7d0-4f35622ec679,Cameron,34,full_time_trader,expert,0.5872421771504044,arbitrage,social_influence,false
a95faa9d-4369-4818-9105-1809bb79df79,Harper,26,full_time_trader,novice,0.9713723818050668,value_investing,behavioral_finance,false
ae409be0-78ad-4e55-a14e-dd30dc3257fc,Ellis,34,full_time_trader,experienced,0.6461535538251906,arbitrage,follower,false
b912c9a9-f009-4342-8982-dd4a03eaf865,Jaden,62,full_time_trader,expert,0.8479800019756908,value_investing,behavioral_finance,false
bdd386af-d86d-48e1-9dee-856704cebb42,Taylor,45,full_time_trader,expert,0.5938832439801817,arbitrage,rational_economic,false
c25df4aa-d107-4f05-b9ed-f96d9b71bbf3,Jordan,44,full_time_trader,expert,0.8392789199120024,arbitrage,technical_analysis,false
c76e8529-e979-4a69-a855-597862d72efa,Nico,43,full_time_trader,expert,0.7041559848610122,momentum_trading,rational_economic,false
cc4d5ce0-453a-49cb-9378-b320d9387fa7,Jordan,52,full_time_trader,expert,0.7652572511728726,arbitrage,contrarian,false
ce5b9bc2-8ecf-4dd4-a69b-97bcc3f3f00d,Riley,41,full_time_trader,expert,0.5748631938349036,arbitrage,technical_analysis,false
cfdd802b-c030-44cf-a261-9ecf52a1511d,Aspen,61,full_time_trader,expert,0.683556840994971,day_trading,technical_analysis,false
d26a282a-de27-49da-b03b-8aa5d944519a,Cameron,57,full_time_trader,expert,0.6322098449880755,day_trading,technical_analysis,false
d3c8dbb3-a931-403c-bef2-a2fc56a8a01e,Remy,54,full_time_trader,expert,0.6072737707393774,value_investing,social_influence,false
d45752e8-5daf-453e-a76e-0303a38039b2,Harper,53,full_time_trader,expert,0.7438325259690252,day_trading,follower,false
d7335abf-3278-43fd-984c-f3aa29baa59b,Kai,26,full_time_trader,novice,0.7105929289695683,arbitrage,follower,false
d7931062-6df2-4632-b224-4e947d1bd8f4,Sam,35,full_time_trader,expert,0.7255505155933392,arbitrage,fundamental_analysis,false
da6f8684-c673-42a7-9076-aa826e38aa44,Reagan,43,full_time_trader,experienced,0.7693048365047039,swing_trading,fundamental_analysis,false
dc253bb0-2acd-4035-8bc6-a48b44750768,Reese,57,full_time_trader,expert,0.839221132480614,momentum_trading,social_influence,false
dcb33862-daab-4c83-b806-4b69ed7b425b,Hayden,43,full_time_trader,expert,0.5680026098996455,value_investing,contrarian,false
dd519c57-238e-4667-9ef5-d9a2a0879d8c,Harper,42,full_time_trader,experienced,0.7952345280013677,swing_trading,contrarian,false
e13042c2-d523-4911-9a6c-ea4a2a7c4363,Hayley,37,full_time_trader,expert,0.6339533106174576,swing_trading,follower,false
e146bf82-6445-4d04-84dd-41b7b8158541,Reese,49,full_time_trader,expert,0.8261169857230934,value_investing,follower,false
e207e9f7-6457-4b7b-a171-9090d08e3231,Remy,35,full_time_trader,expert,0.4148633907318543,value_investing,contrarian,false
e4c10e96-b5dc-4670-8668-31ded9860091,Kennedy,49,full_time_trader,experienced,0.7534310174527443,value_investing,social_influence,false
e692f9c4-3300-4a99-a4a0-ec0a207cd087,Elliot,30,full_time_trader,intermediate,0.694855136136115,day_trading,contrarian,false
e7eb812a-cf3a-435b-b5c5-a5b13b277b14,Mason,52,full_time_trader,expert,0.7964461464410589,day_trading,technical_analysis,false
e880fdc2-0dae-4c22-b0db-cf6b0849c44c,Morgan,57,full_time_trader,expert,0.5757597645233485,arbitrage,behavioral_finance,false
ea039686-ed68-46c1-9865-5df0f1b77e4c,Parker,41,full_time_trader,expert,0.6872430190007177,rug_pull,follower,true
ed5a7f67-3242-46fe-ba6a-c3580ab338a4,Robin,52,full_time_trader,expert,0.6599720663607078,value_investing,follower,false
ee4738a3-3e33-4bbe-99f8-65dec6b650a4,Ellis,62,full_time_trader,expert,0.7785058265663527,value_investing,social_influence,false
ee679124-18a7-45cb-8ee3-946387ab3619,Blake,47,full_time_trader,expert,0.9704319822062288,day_trading,behavioral_finance,false
ef1e6498-0237-47f6-8e92-27df3a1e9365,Quinn,58,full_time_trader,expert,0.8105365038745393,arbitrage,behavioral_finance,false
f5f21598-2651-4a0b-ba08-37cbdfff581d,Emerson,48,full_time_trader,expert,0.8345344445026563,swing_trading,follower,false
f7881387-1fae-487e-b66d-95d1a5e04ef9,Aspen,53,full_time_trader,expert,0.9299118588009184,swing_trading,technical_analysis,false
f7ed46ec-0f8e-4cb5-ab2f-f286b966827e,River,43,full_time_trader,expert,0.9212045112143631,arbitrage,contrarian,false
f991edb4-7c57-46ae-acab-d7ada0c6731d,Phoenix,50,full_time_trader,expert,0.7851527144941105,value_investing,follower,false
