id,name,age,profession,experience,riskTolerance,tradingStrategy,decisionModel,fraudulent
09e98b13-7b0b-4127-bb84-7bbe70bcece6,Nico,45,full_time_trader,expert,0.7204627470444318,day_trading,social_influence,false
0a0524f6-37a5-4734-969e-451a8580ba50,Jaden,44,full_time_trader,expert,0.6894704732601953,arbitrage,behavioral_finance,false
0a35d969-d58f-49ca-afbf-29de995f16b2,Jude,35,full_time_trader,experienced,0.6531702833955795,value_investing,technical_analysis,false
0a655f67-2c25-4848-b5e2-0a31b9d1b20d,Harley,42,full_time_trader,experienced,0.5438956399218038,momentum_trading,social_influence,false
0a908bb5-73cc-4b9e-9857-b7c215925d89,Parker,48,full_time_trader,expert,0.7400699673541942,value_investing,social_influence,false
0a9293e7-6e46-41d9-84eb-dff85e6c6200,Emerson,61,full_time_trader,expert,0.7358156282039939,arbitrage,behavioral_finance,false
0aefa665-8eee-4c38-a2ec-c91041afd7f2,Finley,54,full_time_trader,expert,0.5883338236591205,arbitrage,follower,false
0b0862ba-c089-4f7c-b84b-e02cc26d8237,Ashton,49,full_time_trader,expert,0.6540288035314408,day_trading,behavioral_finance,false
0bb799c0-9556-4842-9e10-93422dea46af,Riley,64,full_time_trader,expert,0.6810101011308838,value_investing,rational_economic,false
0bc7464a-3ef4-4b99-b06b-ca163502e261,Sage,61,full_time_trader,expert,0.8619215934446316,day_trading,technical_analysis,false
0c385e32-916f-4c7e-a8f8-eaa9a891afdf,Sydney,61,full_time_trader,expert,0.5729407711099954,value_investing,social_influence,false
0c5e1a67-bd08-4ef6-963e-fe027ad26d7c,Aspen,40,full_time_trader,expert,0.8640690860956888,arbitrage,social_influence,false
0c8e4e9a-ebd4-4106-aa58-7236e98ec09e,Sam,60,full_time_trader,expert,0.7792929817811429,day_trading,follower,false
0ca1d42f-3a8b-471c-97f9-0e46aa93cedc,Finley,58,full_time_trader,expert,0.8530932681723605,arbitrage,rational_economic,false
0d1eb891-432b-4633-bb61-c9f7131d17ec,Blair,33,full_time_trader,experienced,0.8294326786354642,arbitrage,technical_analysis,false
0d6c7b82-f1be-4032-80f0-8267e3b8b551,Elliot,64,full_time_trader,expert,0.6536554526210214,arbitrage,behavioral_finance,false
0da92426-3b70-4408-9b79-6f0f65e3d2de,Quinn,37,full_time_trader,experienced,0.6910621745198062,arbitrage,social_influence,false
0e18c68d-3d73-4407-8ec2-e0b2f7b0a3e7,Elliot,30,full_time_trader,experienced,0.844397519901462,momentum_trading,social_influence,false
0e45e467-5d77-45a1-a8aa-80b204a45ce2,Kai,54,full_time_trader,expert,0.857446435104929,arbitrage,contrarian,false
0eaff3cd-d180-4f65-b644-b79e5b863758,Aspen,53,full_time_trader,expert,0.7560773432129128,momentum_trading,social_influence,false
0f293ac5-e7eb-44ea-beb8-3934a3fded63,Casey,55,full_time_trader,expert,0.7940752455641138,momentum_trading,fundamental_analysis,false
0f473c54-2b83-4ffa-88d1-a38e6382ae8e,Elliot,56,full_time_trader,expert,0.5774962518972558,momentum_trading,social_influence,false
0fb0d17d-aa26-4795-9fee-845504eaa2d8,Dakota,48,full_time_trader,expert,0.7144456176475922,swing_trading,behavioral_finance,false
107e532f-3492-4e90-9781-7fa695728046,Harper,28,full_time_trader,novice,1,swing_trading,social_influence,false
10935417-0fa6-4ed1-9adf-78f9729b9b20,Jamie,28,full_time_trader,intermediate,0.6997547602590559,swing_trading,technical_analysis,false
10ccf409-5f48-47a8-a312-71c29a29a7c4,Emerson,37,full_time_trader,expert,0.8625827341282729,value_investing,behavioral_finance,false
11507cf4-e110-448e-aba7-dbeadaf5ee6b,Emerson,50,full_time_trader,expert,0.7835446843536324,swing_trading,rational_economic,false
11e1a081-01cb-4df6-9172-e10154ac1ea7,Jaden,51,full_time_trader,expert,0.5907458303230576,swing_trading,follower,false
11eafc24-b52d-4145-9b13-cdea8480b10c,Kai,42,full_time_trader,expert,0.7032458672862211,day_trading,technical_analysis,false
11f81aaf-008f-4d35-b578-ab87d0e0522c,Rowan,53,full_time_trader,expert,0.8114628545908967,arbitrage,social_influence,false
1200c6ee-01bc-4cf1-a544-8a9634d1742f,Dakota,47,full_time_trader,expert,0.7693538400342378,swing_trading,social_influence,false
1245c213-8710-4ad2-a87f-da1740945fd1,Spencer,55,full_time_trader,expert,0.7738692120100746,value_investing,social_influence,false
126c19e8-1bd9-4199-b9a7-536cce757227,Reagan,58,full_time_trader,expert,0.8168688285214132,arbitrage,rational_economic,false
135c0dbe-409a-47f4-b611-8f376f37553f,Quinn,36,full_time_trader,experienced,0.7077626824019536,swing_trading,behavioral_finance,false
137f9c4a-26f9-4421-ab05-f002ca0455bf,Robin,40,full_time_trader,expert,0.6978404167531782,arbitrage,technical_analysis,false
13fb770c-ad26-4f4d-b701-022c454d9aee,Spencer,64,full_time_trader,expert,0.6045454034632405,value_investing,contrarian,false
14293ce7-bb7c-4c48-a11a-27f480531271,Blair,30,full_time_trader,experienced,0.7219225421439164,arbitrage,behavioral_finance,false
14b032a6-fbf3-4301-983b-1c3557cb828f,Charlie,34,full_time_trader,experienced,0.7287171541433175,day_trading,follower,false
14f73f51-0d6c-4085-88ad-82f6661c063d,Finley,34,full_time_trader,expert,0.6989007277901713,momentum_trading,rational_economic,false
151bf814-ee7b-40fc-bc25-98316a0f6b8a,Jude,52,full_time_trader,expert,0.7674884478045636,value_investing,social_influence,false
15208fa3-fa46-4337-9b05-fec2b876397c,Sam,37,full_time_trader,experienced,0.8504014853832615,momentum_trading,fundamental_analysis,false
15fd68cc-e2f5-4d0c-994e-3ee5e739138f,Jamie,37,full_time_trader,experienced,0.4064596646322067,swing_trading,rational_economic,false
164457e9-3c3c-41e1-8f5b-2a8e3dc63fb9,Marley,56,full_time_trader,expert,0.6215305831636232,rug_pull,social_influence,true
16bbccdf-b169-42f0-8ff1-beec0eb7fff2,Blake,62,full_time_trader,expert,0.6068672740814914,value_investing,behavioral_finance,false
170b8cb1-f7a1-4775-b2f3-2a7037596b7d,Cameron,32,full_time_trader,experienced,0.670098004395471,momentum_trading,social_influence,false
17e73173-765c-4453-aea7-1517a078464d,Spencer,39,full_time_trader,experienced,0.4622312339587254,pump_and_dump,fundamental_analysis,true
18005e62-316c-44b4-8af8-f493f47417a6,Zion,48,full_time_trader,expert,0.447219442200271,value_investing,fundamental_analysis,false
18a3d043-c3e4-4105-a8c8-695a670057dc,Kai,32,full_time_trader,experienced,0.8659856472601197,arbitrage,fundamental_analysis,false
18ae4c41-6117-4b75-af71-48cefc0e5e52,Riley,31,full_time_trader,intermediate,0.8063459652086855,day_trading,social_influence,false
19246524-e751-471a-936c-5306a6038344,Hayley,39,full_time_trader,expert,0.6685259725592667,momentum_trading,behavioral_finance,false
199a07f9-c39b-4dbe-808c-b75c50c35c85,Jude,42,full_time_trader,expert,0.6308458502222786,day_trading,follower,false
1a24cdfd-0c67-4dbd-b9fe-80ab993d2471,Robin,26,full_time_trader,novice,0.79415587974072,rug_pull,contrarian,true
1a8e1146-b21d-4982-9e5d-b8d896d1354a,Rowan,63,full_time_trader,expert,0.633799950805152,swing_trading,rational_economic,false
1aa7d7d7-25db-4e46-887d-a1915fb5fac1,Mason,51,full_time_trader,expert,0.8229601057750897,arbitrage,contrarian,false
1ae8c6e8-50c5-46ed-bbc4-9ee1a729892a,Robin,28,full_time_trader,intermediate,0.78456896688475,swing_trading,rational_economic,false
1b23ee3d-baef-452e-a57f-9766602af1b8,Dakota,51,full_time_trader,expert,0.6030871689585457,value_investing,behavioral_finance,false
1b35bbbc-ccab-4ee9-b9c8-fb2653779d62,Aspen,45,full_time_trader,experienced,0.7996897755753839,arbitrage,contrarian,false
1b7809c2-2eb2-45c6-b94e-8dc9cf71b235,Harley,60,full_time_trader,expert,0.4171729358152314,day_trading,fundamental_analysis,false
1bdacb03-aaf8-453f-803b-aed82032c04d,Mason,37,full_time_trader,experienced,0.8248953507215382,day_trading,follower,false
1c0d48fb-ebd9-4b94-9e8d-a1784b2c7ed4,Tatum,36,full_time_trader,expert,0.7506260310350102,arbitrage,technical_analysis,false
1c54c251-033e-4745-bda4-709924675c2d,Rowan,25,full_time_trader,intermediate,0.8748564990221727,momentum_trading,fundamental_analysis,false
1d0ec5e0-d93c-4023-a0f3-0ce8dfb841ef,Blair,53,full_time_trader,expert,0.6980820824206995,value_investing,behavioral_finance,false
1d7320f5-4627-4f09-80de-387232af27f8,Peyton,45,full_time_trader,experienced,0.8083287350470056,day_trading,social_influence,false
1ded4c0f-0858-45bc-b794-d248a8d516fd,Hayden,31,full_time_trader,experienced,0.8276460334893034,momentum_trading,social_influence,false
1e41bb46-5ca6-46cd-8472-a82d894ba1c0,Cameron,43,full_time_trader,experienced,0.6383110841620931,swing_trading,rational_economic,false
1e52fdd1-3e16-4175-bc94-87c64cd6ac87,Skyler,35,full_time_trader,experienced,0.7613257362745596,day_trading,technical_analysis,false
1e62d8ce-d0df-4d9f-b533-cc7be1867bb8,Sydney,34,full_time_trader,experienced,0.8599221623731439,arbitrage,social_influence,false
1f016bea-3d1d-4e81-836c-12837efc63b5,Zion,43,full_time_trader,expert,0.8229445225026989,value_investing,follower,false
1f264dee-b188-4a74-b56e-f709622d98f1,Sage,36,full_time_trader,expert,0.6571387296120874,arbitrage,rational_economic,false
1f8f78ac-27c7-4f7e-8708-829aa30e0c52,Taylor,58,full_time_trader,expert,0.708703657027679,arbitrage,behavioral_finance,false
1fdab742-77da-4936-a464-3cb144f03ae0,Jordan,28,full_time_trader,experienced,0.8386038809407066,value_investing,technical_analysis,false
1fedffda-f981-442f-8dcf-c0d7b470b630,Bailey,30,full_time_trader,experienced,0.692178345354119,value_investing,technical_analysis,false
201f9e2a-8e1e-483e-89d6-d55e02fa7939,Phoenix,48,full_time_trader,expert,0.9535582783227669,swing_trading,contrarian,false
20b0cb26-31e0-4f91-95d5-9ac9c122e056,Rowan,40,full_time_trader,experienced,0.5965213552688651,value_investing,behavioral_finance,false
21463040-9258-44de-92e1-4a9efba171b2,Skyler,49,full_time_trader,expert,0.7562338255667646,swing_trading,rational_economic,false
21c79428-41e1-4840-99cf-5c73b5db2183,Spencer,59,full_time_trader,expert,0.9855667931077654,swing_trading,fundamental_analysis,false
222eccc2-2941-44ff-b4c2-73f02102bb5f,Harper,38,full_time_trader,experienced,0.5416436700402159,momentum_trading,social_influence,false
22b25928-3e21-47ec-b876-23a675c51ed0,Charlie,51,full_time_trader,expert,0.7112792138470455,momentum_trading,contrarian,false
2364985f-e8d7-4a41-9f63-fa8d1157e8e4,Robin,58,full_time_trader,expert,0.8189826205420558,momentum_trading,fundamental_analysis,false
23a57756-4994-46cf-869c-bfd9b7db1c6a,Reagan,43,full_time_trader,expert,0.7195028582447711,rug_pull,fundamental_analysis,true
23f45130-c133-4b5b-b461-b5f9c142672b,Kennedy,64,full_time_trader,expert,0.6042547528886465,swing_trading,technical_analysis,false
2531bae3-819b-4ab1-848e-e0643bb19fc2,Casey,54,full_time_trader,expert,0.6552688777171995,day_trading,follower,false
2557d610-1cb3-4830-b7ba-3a3cf4a06975,Kennedy,32,full_time_trader,experienced,0.5737720059912661,arbitrage,behavioral_finance,false
26901bc6-b5ac-425e-8f19-15189e1b41ac,Harley,26,full_time_trader,intermediate,1,momentum_trading,social_influence,false
26950ade-ed68-4cd1-801c-bb3de04e89e3,Aspen,59,full_time_trader,expert,0.6535655123093864,value_investing,fundamental_analysis,false
26f663e0-d9f4-4c9a-a9d0-ece2fdfb99b0,Kai,56,full_time_trader,expert,0.7245226805338599,value_investing,follower,false
2754a23f-6dd1-4d3e-9090-779ab7a83d82,Hayden,25,full_time_trader,novice,0.6337164473104828,swing_trading,behavioral_finance,false
27bdcbc3-6a1d-4143-bd43-21f7f6fa9839,Rowan,51,full_time_trader,expert,0.7250828460377029,momentum_trading,rational_economic,false
28173b66-0aab-4d2c-b816-d299ed57b9ee,Jamie,26,full_time_trader,intermediate,0.9001493523031894,value_investing,contrarian,false
299425ce-a6fa-4bce-9a7b-6e5424303fef,Sam,60,full_time_trader,expert,0.5216924545317217,arbitrage,behavioral_finance,false
29968f5c-49b1-481c-b9e9-f36e12ac1d87,Robin,36,full_time_trader,expert,0.7367115086079641,value_investing,rational_economic,false
29a9d3b5-fb3b-47d1-baac-f08d22e6ab8e,Kai,63,full_time_trader,expert,0.47920089513963143,day_trading,technical_analysis,false
29d85f73-8f61-42d3-b7a1-ca561cf25e38,Kai,59,full_time_trader,expert,0.8467088815670016,momentum_trading,fundamental_analysis,false
2a007f26-4865-4c33-80ce-93118ed87d64,Jaden,61,full_time_trader,expert,0.8273256173697613,value_investing,technical_analysis,false
2ac0b3d0-c017-4357-8d04-a3c7411d942d,River,39,full_time_trader,experienced,0.6549647561180469,pump_and_dump,behavioral_finance,true
2b39ac1a-beaa-42a3-aced-5229a99f8783,Reagan,61,full_time_trader,expert,0.7645054082340482,arbitrage,contrarian,false
2ba5dea5-d11c-4a3a-b783-2f2156f52371,Robin,61,full_time_trader,expert,0.5681360253484261,value_investing,rational_economic,false
2bb0560f-74ff-4a78-ba0f-751409da8e80,Remy,62,full_time_trader,expert,0.992610890707267,value_investing,behavioral_finance,false
2c0cf0c3-5c1f-402d-ade5-6240598febca,Sage,51,full_time_trader,expert,0.6201286369256173,value_investing,rational_economic,false
2c246d0f-66ea-40a9-ab44-0a93d5388054,Ellis,25,full_time_trader,intermediate,0.6482416148414492,momentum_trading,social_influence,false
2c737e02-5287-4103-8c01-89450f636ee9,Hayden,36,full_time_trader,intermediate,0.8442680863677802,rug_pull,follower,true
2cbfdc6d-9ef9-49cc-ad27-2f63efde4729,Reese,32,full_time_trader,experienced,0.7084062048030912,arbitrage,follower,false
2d21e139-2cf8-4f82-ba0a-4fcf6edfc252,Cameron,27,full_time_trader,intermediate,0.8269310384262367,arbitrage,social_influence,false
2d4dff0d-c953-4850-9af2-941fb8966f71,Jamie,30,full_time_trader,intermediate,0.8193907472731013,rug_pull,fundamental_analysis,true
2d64f519-b55e-4c60-ab75-b6209617f08e,Finley,49,full_time_trader,expert,0.5995719616298033,swing_trading,technical_analysis,false
2e4746c2-39ef-4b91-8497-648425087732,Blair,29,full_time_trader,experienced,0.7671169106739681,arbitrage,follower,false
2e53b209-35b9-4563-a2e1-2799bb5d3ebb,Emerson,61,full_time_trader,expert,0.7151067341852766,momentum_trading,contrarian,false
2e7ff00f-3420-4bd5-a23b-1b5c1fa860d8,Quinn,25,full_time_trader,novice,0.6177092846836921,day_trading,behavioral_finance,false
2ec98d97-8ea5-4921-97ee-0401ab62dc26,Casey,57,full_time_trader,expert,0.5932880607159338,day_trading,behavioral_finance,false
2f144d3a-2c3d-4705-a554-4682835d84c4,Taylor,35,full_time_trader,expert,0.4980799387460926,momentum_trading,follower,false
2f84cce4-ef7f-4d04-a73f-d3394c951bc8,Harley,30,full_time_trader,experienced,0.5580000643640762,arbitrage,social_influence,false
2fdbb611-55ff-405b-ba00-9e8f3c41eb21,Casey,56,full_time_trader,expert,0.9893139684950968,swing_trading,contrarian,false
3002c2f1-450d-4aa0-a2b3-e3aab7eb786a,Sage,28,full_time_trader,intermediate,0.750032340603408,momentum_trading,rational_economic,false
305a27fb-7427-4566-ba8e-d0bad70f3674,Robin,61,full_time_trader,expert,0.6201033091400583,value_investing,technical_analysis,false
30777841-23ba-4753-96e8-1707cb091888,Sage,28,full_time_trader,novice,0.7131329416428405,swing_trading,rational_economic,false
30833bda-a67a-4966-b055-8ae09797a9e0,Casey,30,full_time_trader,intermediate,0.958003095681934,swing_trading,contrarian,false
30a2253b-442a-46bb-9529-53688916bd13,Rowan,30,full_time_trader,intermediate,0.8702259926513622,arbitrage,social_influence,false
311cb33d-7ee9-459d-be24-2cb2c04fb583,Hayden,54,full_time_trader,expert,0.7451656115788854,day_trading,follower,false
315ee118-aafb-400f-ac14-9b958072acf9,Blair,30,full_time_trader,experienced,0.6833795011185015,rug_pull,behavioral_finance,true
323af074-5b4f-4d9a-ab2d-4813fb0a9db0,Jude,62,full_time_trader,expert,0.5618217207442866,arbitrage,social_influence,false
32832560-e0fd-4694-b351-033bf58f22f8,Quinn,50,full_time_trader,expert,0.7489273058404331,arbitrage,social_influence,false
3333bf97-70d3-4eac-a374-4a459e40ef02,Riley,57,full_time_trader,expert,0.566544636007642,value_investing,follower,false
33658695-39ee-47e9-9d41-3b8eb6ba1a2d,Bailey,27,full_time_trader,novice,0.7706315761834885,swing_trading,rational_economic,false
33e5658f-c194-451d-971b-3be1c32c1886,Ellis,30,full_time_trader,intermediate,0.7990106330183742,value_investing,rational_economic,false
33e748b6-8765-46be-b992-c44e0fe9e54e,Casey,54,full_time_trader,expert,0.6543335550889613,value_investing,contrarian,false
342e5e90-6e75-4b98-9417-3e9cc20a1a2e,Phoenix,42,full_time_trader,expert,0.4397123346875449,swing_trading,technical_analysis,false
344a9cb6-e4c0-4463-8ba5-08374ffa4877,Rowan,49,full_time_trader,expert,0.5601771640762986,swing_trading,contrarian,false
3626fb1e-dc41-460a-9ead-d51e23c74d65,Taylor,31,full_time_trader,experienced,0.6751373390647827,day_trading,fundamental_analysis,false
36433cc1-a23d-4e2c-b0e4-84fbb984689f,Kai,44,full_time_trader,experienced,0.7759120604471326,momentum_trading,follower,false
368b12f0-fd5c-4b90-9496-8c4602c62bcd,Harley,61,full_time_trader,expert,0.6318519593919403,arbitrage,follower,false
36d72767-fb04-4d70-b8eb-36048add4535,Dakota,49,full_time_trader,expert,0.7695794564421448,arbitrage,follower,false
36efc4c9-10b8-45b2-a04a-f38766e38d28,Kennedy,52,full_time_trader,expert,0.7171105168667653,value_investing,fundamental_analysis,false
37254fca-b0dc-4538-b7e9-71b35d8ab30c,Sam,64,full_time_trader,expert,0.6123008079284623,value_investing,behavioral_finance,false
37ae5dca-5b6b-4f6a-ba03-fddb5d057454,Ellis,35,full_time_trader,experienced,0.6843941442463433,arbitrage,rational_economic,false
387a68ea-b422-46db-a6e2-8f6b80485d25,Quinn,39,full_time_trader,experienced,0.6385404835010093,arbitrage,rational_economic,false
38edb8b2-548f-47d2-886c-35f78aaf2056,Reese,56,full_time_trader,expert,0.866652949494986,arbitrage,fundamental_analysis,false
394520d7-a198-47c2-b232-03e7846204c8,Marley,55,full_time_trader,expert,0.683747648471609,value_investing,rational_economic,false
394ab6cf-7c0f-43be-8f65-1bbee1e39fa9,Riley,51,full_time_trader,expert,0.5933814479234436,value_investing,contrarian,false
395d6484-41c6-42a2-a2e5-a66a45012783,Kennedy,45,full_time_trader,expert,0.8831347043402065,momentum_trading,contrarian,false
39b6b1ea-d22d-4714-bad2-ad1f9a7ba924,Avery,50,full_time_trader,expert,0.6291186952714648,value_investing,rational_economic,false
39c76c30-6812-4f7f-a137-f2c2e8ca0d94,Zion,31,full_time_trader,intermediate,0.6069694867317269,day_trading,rational_economic,false
39e77aef-6661-47da-b9f5-b2ae55a4f1f9,Reese,26,full_time_trader,novice,1,arbitrage,rational_economic,false
3a0ee82c-da0f-4900-8237-91ff93e52119,Jaden,42,full_time_trader,expert,0.826274825200894,arbitrage,social_influence,false
3a1c3835-0cd7-41d6-8ec6-a738a5dcbcbe,Reagan,61,full_time_trader,expert,0.5401980374348212,value_investing,technical_analysis,false
3a2e4512-7224-4c65-806e-80b226971c2c,Zion,63,full_time_trader,expert,0.6194123702120781,value_investing,fundamental_analysis,false
3ad946ef-59c5-469b-a452-1b68daa67eec,Jordan,52,full_time_trader,expert,0.7024241660761825,momentum_trading,contrarian,false
3b03e8e4-bcdc-4b89-b5bc-27216679a881,Blair,62,full_time_trader,expert,0.7595637885922591,value_investing,behavioral_finance,false
3c50840b-8224-42ba-abe0-5fcbb89d0c24,Ellis,40,full_time_trader,expert,0.641036863216868,swing_trading,fundamental_analysis,false
3c52e877-1378-4e6f-ac6d-03e95925f21a,Ellis,25,full_time_trader,intermediate,0.9163471115606323,momentum_trading,technical_analysis,false
3dff7744-efb7-41d6-aa7a-3189bc234e6c,Sage,55,full_time_trader,expert,0.8080854866182907,day_trading,rational_economic,false
3e15b4f3-c84b-470c-83c5-52a85964b461,Jordan,35,full_time_trader,experienced,0.5600058374713694,day_trading,follower,false
3e5d0d1b-9c68-43f5-9519-548f535bf586,Alex,50,full_time_trader,expert,1,day_trading,rational_economic,false
3e8bd6b1-05b9-4713-9dc2-6b4dbd74242a,Emerson,63,full_time_trader,expert,0.4905806740054514,arbitrage,contrarian,false
3ed295db-fa05-49ca-ac33-2672c23bc87c,Harley,56,full_time_trader,expert,0.6434026556064255,day_trading,rational_economic,false
3ed9cb37-b2d3-4216-bf39-f6f3cdf36990,Robin,31,full_time_trader,intermediate,0.9434372691317353,arbitrage,follower,false
3f3fdb43-2065-4ed1-b16e-83fac8653018,Remy,40,full_time_trader,experienced,0.5690949911943484,arbitrage,fundamental_analysis,false
3f4ca16d-e582-4036-8795-f06eb021b08c,Avery,44,full_time_trader,expert,0.6397497671619868,momentum_trading,rational_economic,false
404d570a-880f-433c-a161-a2faff9e77cc,Kai,44,full_time_trader,expert,0.9172245382367732,value_investing,behavioral_finance,false
40f09f98-a21a-4eab-81f8-520447fedb76,Riley,29,full_time_trader,experienced,0.6116390898316681,arbitrage,fundamental_analysis,false
41647225-1a0a-4c12-b648-13f0d98a034d,Emerson,29,full_time_trader,experienced,0.6660408232628119,swing_trading,rational_economic,false
416ed81f-fd4d-4106-b263-efd3f125da36,Hayley,53,full_time_trader,expert,0.6622530503907105,arbitrage,follower,false
41fa8916-ee77-4f1c-b874-e223439d845b,Sydney,26,full_time_trader,intermediate,0.9047514142267499,value_investing,social_influence,false
42019a94-2ec0-45cd-a127-128e49f0a03f,River,42,full_time_trader,expert,0.6961664753784602,day_trading,follower,false
4215c90b-3204-4965-b0fc-a9124d393b0e,Nico,51,full_time_trader,expert,0.8051903258358413,value_investing,social_influence,false
427af925-c885-45b3-b6dd-06111988dd2f,Jaden,63,full_time_trader,expert,0.8589097111285481,momentum_trading,rational_economic,false
42a1b4b3-8ec5-467d-88ad-e3ae370043a2,Parker,47,full_time_trader,expert,0.6174840248667796,value_investing,fundamental_analysis,false
42a85034-8b9a-4bc6-9e45-70c3eb7a7282,Cameron,53,full_time_trader,expert,0.5689573674609605,arbitrage,follower,false
42bcf475-dc84-48f2-93bc-616c29604e7c,Sage,46,full_time_trader,experienced,0.5609131402966621,swing_trading,follower,false
42d35539-22d9-4b1a-8b96-40850c2033ec,Hayley,57,full_time_trader,expert,0.7861419175232682,momentum_trading,technical_analysis,false
42d88c13-e2f1-48d9-bb9f-56329615cd46,Remy,41,full_time_trader,experienced,0.6851310182477403,value_investing,contrarian,false
4321963c-ccf2-4474-9c36-caae1a685eef,Charlie,31,full_time_trader,experienced,0.5859004765056381,day_trading,follower,false
4322f73b-610c-4396-9732-6d05b0299d6f,Hayden,26,full_time_trader,intermediate,0.705898963215151,arbitrage,technical_analysis,false
432d9f61-98ca-4812-bf71-01d666498c25,Kennedy,33,full_time_trader,expert,0.715214882043294,arbitrage,social_influence,false
433619cd-8e99-40bc-b0a7-667599835c19,Jude,62,full_time_trader,expert,0.7047977102687971,momentum_trading,technical_analysis,false
43433318-8455-456d-9279-660b4cc87367,Mason,60,full_time_trader,expert,0.5188744685826094,arbitrage,technical_analysis,false
43bbe47e-f408-4c87-93eb-7301a25609bc,Blair,35,full_time_trader,experienced,0.5884101327124331,momentum_trading,follower,false
43fd6ffe-c14f-4a46-96d4-f7b2c4eb3acb,Taylor,58,full_time_trader,expert,0.5800549049641872,swing_trading,fundamental_analysis,false
4434ebd3-78fc-44fe-9f44-77afe203d003,Morgan,39,full_time_trader,expert,0.7336003944382505,swing_trading,social_influence,false
446abfa7-cde9-41c8-b2e7-1c07365b23b0,Charlie,60,full_time_trader,expert,0.5716412706707595,day_trading,rational_economic,false
44fa2426-3b54-4f2d-ac3d-a9c5f372bb66,Avery,59,full_time_trader,expert,0.8042406248995645,swing_trading,follower,false
454c7a1e-b369-46fa-8f2e-ae26cf4811a2,Peyton,40,full_time_trader,expert,0.7384290235901829,arbitrage,fundamental_analysis,false
4567a20f-02dc-4610-9625-8c53e8ff9c3b,Sage,51,full_time_trader,expert,0.5756069215976192,value_investing,rational_economic,false
45a956ee-defd-4cd3-886a-2f78d3347adf,Morgan,62,full_time_trader,expert,0.8720409373910835,day_trading,contrarian,false
45c6769e-7e8b-4635-a148-295a03e83ee5,Blair,31,full_time_trader,experienced,0.613066235628609,momentum_trading,follower,false
45c76fa4-1b94-4cbc-8d80-d5ae3b8cb26a,Hayden,26,full_time_trader,intermediate,0.6514416892098331,value_investing,technical_analysis,false
45c98693-fba8-44a4-be96-93bbbaf0a4fc,Mason,43,full_time_trader,expert,0.6358025473682675,momentum_trading,behavioral_finance,false
45ed498f-cbde-487d-9ed2-9c2ee5777e32,Quinn,54,full_time_trader,expert,0.6460727470977905,day_trading,technical_analysis,false
4698736d-be68-495a-94a3-be51c172fdf6,Elliot,29,full_time_trader,intermediate,0.6810695847219066,day_trading,social_influence,false
46a35fec-66a6-4ced-b034-305e9ce4f9d3,Skyler,50,full_time_trader,expert,0.7473181784352363,arbitrage,contrarian,false
4751a47b-b849-45ee-9909-56a2d9f69e5d,Reese,28,full_time_trader,intermediate,0.9849270164624988,day_trading,contrarian,false
